,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,station zone,casual,registered,cnt
2045,2012-02-14,1,1,2,0,2,1,2,0.31916700000000003,0.333946,0.50875,0.141179,Arlington,3,173,176
2046,2012-02-14,1,1,2,0,2,1,2,0.31916700000000003,0.333946,0.50875,0.141179,Washington NE,18,407,425
2047,2012-02-14,1,1,2,0,2,1,2,0.31916700000000003,0.333946,0.50875,0.141179,Washington NW,98,2731,2829
2048,2012-02-14,1,1,2,0,2,1,2,0.31916700000000003,0.333946,0.50875,0.141179,Washington SE,8,273,281
2049,2012-02-14,1,1,2,0,2,1,2,0.31916700000000003,0.333946,0.50875,0.141179,Washington SW,4,170,174
2050,2012-02-15,1,1,2,0,3,1,1,0.348333,0.35162899999999997,0.53125,0.1816,Arlington,5,189,194
2051,2012-02-15,1,1,2,0,3,1,1,0.348333,0.35162899999999997,0.53125,0.1816,Washington NE,17,448,465
2052,2012-02-15,1,1,2,0,3,1,1,0.348333,0.35162899999999997,0.53125,0.1816,Washington NW,104,2872,2976
2053,2012-02-15,1,1,2,0,3,1,1,0.348333,0.35162899999999997,0.53125,0.1816,Washington SE,11,305,316
2054,2012-02-15,1,1,2,0,3,1,1,0.348333,0.35162899999999997,0.53125,0.1816,Washington SW,4,175,179
2055,2012-02-16,1,1,2,0,4,1,2,0.31666700000000003,0.330162,0.7529170000000001,0.091425,Arlington,1,115,116
2056,2012-02-16,1,1,2,0,4,1,2,0.31666700000000003,0.330162,0.7529170000000001,0.091425,Washington NE,11,314,325
2057,2012-02-16,1,1,2,0,4,1,2,0.31666700000000003,0.330162,0.7529170000000001,0.091425,Washington NW,50,2161,2211
2058,2012-02-16,1,1,2,0,4,1,2,0.31666700000000003,0.330162,0.7529170000000001,0.091425,Washington SE,9,204,213
2059,2012-02-16,1,1,2,0,4,1,2,0.31666700000000003,0.330162,0.7529170000000001,0.091425,Washington SW,3,114,117
2060,2012-02-17,1,1,2,0,5,1,1,0.343333,0.35162899999999997,0.634583,0.205846,Arlington,21,163,184
2061,2012-02-17,1,1,2,0,5,1,1,0.343333,0.35162899999999997,0.634583,0.205846,Washington NE,23,416,439
2062,2012-02-17,1,1,2,0,5,1,1,0.343333,0.35162899999999997,0.634583,0.205846,Washington NW,259,2759,3018
2063,2012-02-17,1,1,2,0,5,1,1,0.343333,0.35162899999999997,0.634583,0.205846,Washington SE,26,277,303
2064,2012-02-17,1,1,2,0,5,1,1,0.343333,0.35162899999999997,0.634583,0.205846,Washington SW,20,148,168
2065,2012-02-18,1,1,2,0,6,0,1,0.346667,0.355425,0.534583,0.190929,Arlington,78,122,200
2066,2012-02-18,1,1,2,0,6,0,1,0.346667,0.355425,0.534583,0.190929,Washington NE,84,313,397
2067,2012-02-18,1,1,2,0,6,0,1,0.346667,0.355425,0.534583,0.190929,Washington NW,1052,2039,3091
2068,2012-02-18,1,1,2,0,6,0,1,0.346667,0.355425,0.534583,0.190929,Washington SE,90,275,365
2069,2012-02-18,1,1,2,0,6,0,1,0.346667,0.355425,0.534583,0.190929,Washington SW,130,87,217
2070,2012-02-19,1,1,2,0,0,0,2,0.28,0.265788,0.515833,0.253112,Arlington,22,68,90
2071,2012-02-19,1,1,2,0,0,0,2,0.28,0.265788,0.515833,0.253112,Washington NE,31,228,259
2072,2012-02-19,1,1,2,0,0,0,2,0.28,0.265788,0.515833,0.253112,Washington NW,481,1536,2017
2073,2012-02-19,1,1,2,0,0,0,2,0.28,0.265788,0.515833,0.253112,Washington SE,20,179,199
2074,2012-02-19,1,1,2,0,0,0,2,0.28,0.265788,0.515833,0.253112,Washington SW,64,40,104
2075,2012-02-20,1,1,2,1,1,0,1,0.28,0.273391,0.507826,0.22908299999999998,Arlington,39,113,152
2076,2012-02-20,1,1,2,1,1,0,1,0.28,0.273391,0.507826,0.22908299999999998,Washington NE,29,291,320
2077,2012-02-20,1,1,2,1,1,0,1,0.28,0.273391,0.507826,0.22908299999999998,Washington NW,376,1893,2269
2078,2012-02-20,1,1,2,1,1,0,1,0.28,0.273391,0.507826,0.22908299999999998,Washington SE,22,230,252
2079,2012-02-20,1,1,2,1,1,0,1,0.28,0.273391,0.507826,0.22908299999999998,Washington SW,36,62,98
2080,2012-02-21,1,1,2,0,2,1,1,0.287826,0.295113,0.594348,0.205717,Arlington,9,191,200
2081,2012-02-21,1,1,2,0,2,1,1,0.287826,0.295113,0.594348,0.205717,Washington NE,15,380,395
2082,2012-02-21,1,1,2,0,2,1,1,0.287826,0.295113,0.594348,0.205717,Washington NW,118,2609,2727
2083,2012-02-21,1,1,2,0,2,1,1,0.287826,0.295113,0.594348,0.205717,Washington SE,16,257,273
2084,2012-02-21,1,1,2,0,2,1,1,0.287826,0.295113,0.594348,0.205717,Washington SW,5,149,154
2085,2012-02-22,1,1,2,0,3,1,1,0.395833,0.392667,0.567917,0.234471,Arlington,16,200,216
2086,2012-02-22,1,1,2,0,3,1,1,0.395833,0.392667,0.567917,0.234471,Washington NE,29,458,487
2087,2012-02-22,1,1,2,0,3,1,1,0.395833,0.392667,0.567917,0.234471,Washington NW,285,3232,3517
2088,2012-02-22,1,1,2,0,3,1,1,0.395833,0.392667,0.567917,0.234471,Washington SE,23,283,306
2089,2012-02-22,1,1,2,0,3,1,1,0.395833,0.392667,0.567917,0.234471,Washington SW,40,170,210
2090,2012-02-23,1,1,2,0,4,1,1,0.454167,0.444446,0.554583,0.190913,Arlington,41,223,264
2091,2012-02-23,1,1,2,0,4,1,1,0.454167,0.444446,0.554583,0.190913,Washington NE,33,509,542
2092,2012-02-23,1,1,2,0,4,1,1,0.454167,0.444446,0.554583,0.190913,Washington NW,381,3217,3598
2093,2012-02-23,1,1,2,0,4,1,1,0.454167,0.444446,0.554583,0.190913,Washington SE,29,343,372
2094,2012-02-23,1,1,2,0,4,1,1,0.454167,0.444446,0.554583,0.190913,Washington SW,32,207,239
2095,2012-02-24,1,1,2,0,5,1,2,0.4075,0.41097100000000003,0.7375,0.237567,Arlington,17,137,154
2096,2012-02-24,1,1,2,0,5,1,2,0.4075,0.41097100000000003,0.7375,0.237567,Washington NE,19,359,378
2097,2012-02-24,1,1,2,0,5,1,2,0.4075,0.41097100000000003,0.7375,0.237567,Washington NW,179,2381,2560
2098,2012-02-24,1,1,2,0,5,1,2,0.4075,0.41097100000000003,0.7375,0.237567,Washington SE,13,232,245
2099,2012-02-24,1,1,2,0,5,1,2,0.4075,0.41097100000000003,0.7375,0.237567,Washington SW,18,104,122
2100,2012-02-25,1,1,2,0,6,0,1,0.290833,0.255675,0.395833,0.421642,Arlington,8,80,88
2101,2012-02-25,1,1,2,0,6,0,1,0.290833,0.255675,0.395833,0.421642,Washington NE,21,317,338
2102,2012-02-25,1,1,2,0,6,0,1,0.290833,0.255675,0.395833,0.421642,Washington NW,249,1754,2003
2103,2012-02-25,1,1,2,0,6,0,1,0.290833,0.255675,0.395833,0.421642,Washington SE,15,191,206
2104,2012-02-25,1,1,2,0,6,0,1,0.290833,0.255675,0.395833,0.421642,Washington SW,24,30,54
2105,2012-02-26,1,1,2,0,0,0,1,0.279167,0.268308,0.41,0.205229,Arlington,30,95,125
2106,2012-02-26,1,1,2,0,0,0,1,0.279167,0.268308,0.41,0.205229,Washington NE,29,330,359
2107,2012-02-26,1,1,2,0,0,0,1,0.279167,0.268308,0.41,0.205229,Washington NW,393,2117,2510
2108,2012-02-26,1,1,2,0,0,0,1,0.279167,0.268308,0.41,0.205229,Washington SE,15,229,244
2109,2012-02-26,1,1,2,0,0,0,1,0.279167,0.268308,0.41,0.205229,Washington SW,48,74,122
2110,2012-02-27,1,1,2,0,1,1,1,0.366667,0.357954,0.490833,0.26803299999999997,Arlington,17,213,230
2111,2012-02-27,1,1,2,0,1,1,1,0.366667,0.357954,0.490833,0.26803299999999997,Washington NE,24,459,483
2112,2012-02-27,1,1,2,0,1,1,1,0.366667,0.357954,0.490833,0.26803299999999997,Washington NW,174,2893,3067
2113,2012-02-27,1,1,2,0,1,1,1,0.366667,0.357954,0.490833,0.26803299999999997,Washington SE,11,299,310
2114,2012-02-27,1,1,2,0,1,1,1,0.366667,0.357954,0.490833,0.26803299999999997,Washington SW,27,169,196
2115,2012-02-28,1,1,2,0,2,1,1,0.359167,0.353525,0.395833,0.193417,Arlington,14,213,227
2116,2012-02-28,1,1,2,0,2,1,1,0.359167,0.353525,0.395833,0.193417,Washington NE,18,462,480
2117,2012-02-28,1,1,2,0,2,1,1,0.359167,0.353525,0.395833,0.193417,Washington NW,167,2988,3155
2118,2012-02-28,1,1,2,0,2,1,1,0.359167,0.353525,0.395833,0.193417,Washington SE,13,284,297
2119,2012-02-28,1,1,2,0,2,1,1,0.359167,0.353525,0.395833,0.193417,Washington SW,17,157,174
2120,2012-02-29,1,1,2,0,3,1,2,0.344348,0.34847,0.804783,0.179117,Arlington,3,82,85
2121,2012-02-29,1,1,2,0,3,1,2,0.344348,0.34847,0.804783,0.179117,Washington NE,13,174,187
2122,2012-02-29,1,1,2,0,3,1,2,0.344348,0.34847,0.804783,0.179117,Washington NW,45,1301,1346
2123,2012-02-29,1,1,2,0,3,1,2,0.344348,0.34847,0.804783,0.179117,Washington SE,1,127,128
2124,2012-02-29,1,1,2,0,3,1,2,0.344348,0.34847,0.804783,0.179117,Washington SW,3,66,69
2125,2012-03-01,1,1,3,0,4,1,1,0.485833,0.475371,0.615417,0.226987,Arlington,17,252,269
2126,2012-03-01,1,1,3,0,4,1,1,0.485833,0.475371,0.615417,0.226987,Washington NE,20,522,542
2127,2012-03-01,1,1,3,0,4,1,1,0.485833,0.475371,0.615417,0.226987,Washington NW,241,3278,3519
2128,2012-03-01,1,1,3,0,4,1,1,0.485833,0.475371,0.615417,0.226987,Washington SE,17,365,382
2129,2012-03-01,1,1,3,0,4,1,1,0.485833,0.475371,0.615417,0.226987,Washington SW,29,194,223
2130,2012-03-02,1,1,3,0,5,1,2,0.353333,0.359842,0.657083,0.144904,Arlington,12,142,154
2131,2012-03-02,1,1,3,0,5,1,2,0.353333,0.359842,0.657083,0.144904,Washington NE,12,383,395
2132,2012-03-02,1,1,3,0,5,1,2,0.353333,0.359842,0.657083,0.144904,Washington NW,180,2078,2258
2133,2012-03-02,1,1,3,0,5,1,2,0.353333,0.359842,0.657083,0.144904,Washington SE,11,220,231
2134,2012-03-02,1,1,3,0,5,1,2,0.353333,0.359842,0.657083,0.144904,Washington SW,30,86,116
2135,2012-03-03,1,1,3,0,6,0,2,0.414167,0.413492,0.62125,0.161079,Arlington,44,81,125
2136,2012-03-03,1,1,3,0,6,0,2,0.414167,0.413492,0.62125,0.161079,Washington NE,59,389,448
2137,2012-03-03,1,1,3,0,6,0,2,0.414167,0.413492,0.62125,0.161079,Washington NW,707,2269,2976
2138,2012-03-03,1,1,3,0,6,0,2,0.414167,0.413492,0.62125,0.161079,Washington SE,50,238,288
2139,2012-03-03,1,1,3,0,6,0,2,0.414167,0.413492,0.62125,0.161079,Washington SW,95,88,183
2140,2012-03-04,1,1,3,0,0,0,1,0.325833,0.303021,0.403333,0.334571,Arlington,31,67,98
2141,2012-03-04,1,1,3,0,0,0,1,0.325833,0.303021,0.403333,0.334571,Washington NE,61,312,373
2142,2012-03-04,1,1,3,0,0,0,1,0.325833,0.303021,0.403333,0.334571,Washington NW,500,1965,2465
2143,2012-03-04,1,1,3,0,0,0,1,0.325833,0.303021,0.403333,0.334571,Washington SE,40,260,300
2144,2012-03-04,1,1,3,0,0,0,1,0.325833,0.303021,0.403333,0.334571,Washington SW,78,64,142
2145,2012-03-05,1,1,3,0,1,1,1,0.243333,0.241171,0.50625,0.228858,Arlington,3,159,162
2146,2012-03-05,1,1,3,0,1,1,1,0.243333,0.241171,0.50625,0.228858,Washington NE,15,368,383
2147,2012-03-05,1,1,3,0,1,1,1,0.243333,0.241171,0.50625,0.228858,Washington NW,152,2271,2423
2148,2012-03-05,1,1,3,0,1,1,1,0.243333,0.241171,0.50625,0.228858,Washington SE,13,193,206
2149,2012-03-05,1,1,3,0,1,1,1,0.243333,0.241171,0.50625,0.228858,Washington SW,20,114,134
2150,2012-03-06,1,1,3,0,2,1,1,0.258333,0.255042,0.456667,0.200875,Arlington,10,204,214
2151,2012-03-06,1,1,3,0,2,1,1,0.258333,0.255042,0.456667,0.200875,Washington NE,14,391,405
2152,2012-03-06,1,1,3,0,2,1,1,0.258333,0.255042,0.456667,0.200875,Washington NW,164,2676,2840
2153,2012-03-06,1,1,3,0,2,1,1,0.258333,0.255042,0.456667,0.200875,Washington SE,11,264,275
2154,2012-03-06,1,1,3,0,2,1,1,0.258333,0.255042,0.456667,0.200875,Washington SW,21,170,191
2155,2012-03-07,1,1,3,0,3,1,1,0.404167,0.3851,0.513333,0.345779,Arlington,33,238,271
2156,2012-03-07,1,1,3,0,3,1,1,0.404167,0.3851,0.513333,0.345779,Washington NE,47,498,545
2157,2012-03-07,1,1,3,0,3,1,1,0.404167,0.3851,0.513333,0.345779,Washington NW,298,3217,3515
2158,2012-03-07,1,1,3,0,3,1,1,0.404167,0.3851,0.513333,0.345779,Washington SE,14,300,314
2159,2012-03-07,1,1,3,0,3,1,1,0.404167,0.3851,0.513333,0.345779,Washington SW,40,189,229
2160,2012-03-08,1,1,3,0,4,1,1,0.5275,0.524604,0.5675,0.441563,Arlington,37,269,306
2161,2012-03-08,1,1,3,0,4,1,1,0.5275,0.524604,0.5675,0.441563,Washington NE,27,543,570
2162,2012-03-08,1,1,3,0,4,1,1,0.5275,0.524604,0.5675,0.441563,Washington NW,338,3495,3833
2163,2012-03-08,1,1,3,0,4,1,1,0.5275,0.524604,0.5675,0.441563,Washington SE,41,329,370
2164,2012-03-08,1,1,3,0,4,1,1,0.5275,0.524604,0.5675,0.441563,Washington SW,42,203,245
2165,2012-03-09,1,1,3,0,5,1,2,0.410833,0.397083,0.407083,0.4148,Arlington,21,192,213
2166,2012-03-09,1,1,3,0,5,1,2,0.410833,0.397083,0.407083,0.4148,Washington NE,31,491,522
2167,2012-03-09,1,1,3,0,5,1,2,0.410833,0.397083,0.407083,0.4148,Washington NW,337,2973,3310
2168,2012-03-09,1,1,3,0,5,1,2,0.410833,0.397083,0.407083,0.4148,Washington SE,21,272,293
2169,2012-03-09,1,1,3,0,5,1,2,0.410833,0.397083,0.407083,0.4148,Washington SW,37,150,187
2170,2012-03-10,1,1,3,0,6,0,1,0.2875,0.277767,0.35041700000000003,0.22575,Arlington,58,123,181
2171,2012-03-10,1,1,3,0,6,0,1,0.2875,0.277767,0.35041700000000003,0.22575,Washington NE,65,368,433
2172,2012-03-10,1,1,3,0,6,0,1,0.2875,0.277767,0.35041700000000003,0.22575,Washington NW,705,2267,2972
2173,2012-03-10,1,1,3,0,6,0,1,0.2875,0.277767,0.35041700000000003,0.22575,Washington SE,53,285,338
2174,2012-03-10,1,1,3,0,6,0,1,0.2875,0.277767,0.35041700000000003,0.22575,Washington SW,87,61,148
2175,2012-03-11,1,1,3,0,0,0,1,0.361739,0.35967,0.47695699999999996,0.22258699999999998,Arlington,115,132,247
2176,2012-03-11,1,1,3,0,0,0,1,0.361739,0.35967,0.47695699999999996,0.22258699999999998,Washington NE,128,393,521
2177,2012-03-11,1,1,3,0,0,0,1,0.361739,0.35967,0.47695699999999996,0.22258699999999998,Washington NW,1110,2295,3405
2178,2012-03-11,1,1,3,0,0,0,1,0.361739,0.35967,0.47695699999999996,0.22258699999999998,Washington SE,131,278,409
2179,2012-03-11,1,1,3,0,0,0,1,0.361739,0.35967,0.47695699999999996,0.22258699999999998,Washington SW,174,109,283
2180,2012-03-12,1,1,3,0,1,1,1,0.466667,0.459592,0.489167,0.207713,Arlington,53,230,283
2181,2012-03-12,1,1,3,0,1,1,1,0.466667,0.459592,0.489167,0.207713,Washington NE,59,479,538
2182,2012-03-12,1,1,3,0,1,1,1,0.466667,0.459592,0.489167,0.207713,Washington NW,587,3131,3718
2183,2012-03-12,1,1,3,0,1,1,1,0.466667,0.459592,0.489167,0.207713,Washington SE,52,367,419
2184,2012-03-12,1,1,3,0,1,1,1,0.466667,0.459592,0.489167,0.207713,Washington SW,87,206,293
2185,2012-03-13,1,1,3,0,2,1,1,0.565,0.542929,0.6175,0.23695,Arlington,54,307,361
2186,2012-03-13,1,1,3,0,2,1,1,0.565,0.542929,0.6175,0.23695,Washington NE,60,586,646
2187,2012-03-13,1,1,3,0,2,1,1,0.565,0.542929,0.6175,0.23695,Washington NW,536,3523,4059
2188,2012-03-13,1,1,3,0,2,1,1,0.565,0.542929,0.6175,0.23695,Washington SE,44,378,422
2189,2012-03-13,1,1,3,0,2,1,1,0.565,0.542929,0.6175,0.23695,Washington SW,68,232,300
2190,2012-03-14,1,1,3,0,3,1,1,0.5725,0.548617,0.507083,0.11506199999999998,Arlington,77,297,374
2191,2012-03-14,1,1,3,0,3,1,1,0.5725,0.548617,0.507083,0.11506199999999998,Washington NE,79,599,678
2192,2012-03-14,1,1,3,0,3,1,1,0.5725,0.548617,0.507083,0.11506199999999998,Washington NW,659,3712,4371
2193,2012-03-14,1,1,3,0,3,1,1,0.5725,0.548617,0.507083,0.11506199999999998,Washington SE,66,399,465
2194,2012-03-14,1,1,3,0,3,1,1,0.5725,0.548617,0.507083,0.11506199999999998,Washington SW,117,245,362
2195,2012-03-15,1,1,3,0,4,1,1,0.5575,0.532825,0.579583,0.149883,Arlington,84,286,370
2196,2012-03-15,1,1,3,0,4,1,1,0.5575,0.532825,0.579583,0.149883,Washington NE,85,657,742
2197,2012-03-15,1,1,3,0,4,1,1,0.5575,0.532825,0.579583,0.149883,Washington NW,649,3527,4176
2198,2012-03-15,1,1,3,0,4,1,1,0.5575,0.532825,0.579583,0.149883,Washington SE,73,424,497
2199,2012-03-15,1,1,3,0,4,1,1,0.5575,0.532825,0.579583,0.149883,Washington SW,114,230,344
2200,2012-03-16,1,1,3,0,5,1,2,0.43583299999999997,0.436229,0.842083,0.113192,Arlington,31,164,195
2201,2012-03-16,1,1,3,0,5,1,2,0.43583299999999997,0.436229,0.842083,0.113192,Washington NE,34,468,502
2202,2012-03-16,1,1,3,0,5,1,2,0.43583299999999997,0.436229,0.842083,0.113192,Washington NW,371,2715,3086
2203,2012-03-16,1,1,3,0,5,1,2,0.43583299999999997,0.436229,0.842083,0.113192,Washington SE,35,299,334
2204,2012-03-16,1,1,3,0,5,1,2,0.43583299999999997,0.436229,0.842083,0.113192,Washington SW,77,136,213
2205,2012-03-17,1,1,3,0,6,0,2,0.514167,0.505046,0.755833,0.110704,Arlington,174,171,345
2206,2012-03-17,1,1,3,0,6,0,2,0.514167,0.505046,0.755833,0.110704,Washington NE,251,604,855
2207,2012-03-17,1,1,3,0,6,0,2,0.514167,0.505046,0.755833,0.110704,Washington NW,1854,3042,4896
2208,2012-03-17,1,1,3,0,6,0,2,0.514167,0.505046,0.755833,0.110704,Washington SE,268,547,815
2209,2012-03-17,1,1,3,0,6,0,2,0.514167,0.505046,0.755833,0.110704,Washington SW,607,237,844
2210,2012-03-18,1,1,3,0,0,0,2,0.4725,0.46399999999999997,0.81,0.126883,Arlington,138,157,295
2211,2012-03-18,1,1,3,0,0,0,2,0.4725,0.46399999999999997,0.81,0.126883,Washington NE,131,450,581
2212,2012-03-18,1,1,3,0,0,0,2,0.4725,0.46399999999999997,0.81,0.126883,Washington NW,1295,2438,3733
2213,2012-03-18,1,1,3,0,0,0,2,0.4725,0.46399999999999997,0.81,0.126883,Washington SE,149,343,492
2214,2012-03-18,1,1,3,0,0,0,2,0.4725,0.46399999999999997,0.81,0.126883,Washington SW,493,238,731
2215,2012-03-19,1,1,3,0,1,1,1,0.545,0.532821,0.72875,0.16231700000000002,Arlington,59,282,341
2216,2012-03-19,1,1,3,0,1,1,1,0.545,0.532821,0.72875,0.16231700000000002,Washington NE,49,576,625
2217,2012-03-19,1,1,3,0,1,1,1,0.545,0.532821,0.72875,0.16231700000000002,Washington NW,566,3595,4161
2218,2012-03-19,1,1,3,0,1,1,1,0.545,0.532821,0.72875,0.16231700000000002,Washington SE,46,365,411
2219,2012-03-19,1,1,3,0,1,1,1,0.545,0.532821,0.72875,0.16231700000000002,Washington SW,262,301,563
2220,2012-03-20,1,1,3,0,2,1,1,0.560833,0.538533,0.807917,0.121271,Arlington,70,247,317
2221,2012-03-20,1,1,3,0,2,1,1,0.560833,0.538533,0.807917,0.121271,Washington NE,63,529,592
2222,2012-03-20,1,1,3,0,2,1,1,0.560833,0.538533,0.807917,0.121271,Washington NW,640,3538,4178
2223,2012-03-20,1,1,3,0,2,1,1,0.560833,0.538533,0.807917,0.121271,Washington SE,58,364,422
2224,2012-03-20,1,1,3,0,2,1,1,0.560833,0.538533,0.807917,0.121271,Washington SW,220,312,532
2225,2012-03-21,2,1,3,0,3,1,2,0.531667,0.513258,0.82125,0.08955830000000001,Arlington,63,263,326
2226,2012-03-21,2,1,3,0,3,1,2,0.531667,0.513258,0.82125,0.08955830000000001,Washington NE,79,537,616
2227,2012-03-21,2,1,3,0,3,1,2,0.531667,0.513258,0.82125,0.08955830000000001,Washington NW,690,3619,4309
2228,2012-03-21,2,1,3,0,3,1,2,0.531667,0.513258,0.82125,0.08955830000000001,Washington SE,74,350,424
2229,2012-03-21,2,1,3,0,3,1,2,0.531667,0.513258,0.82125,0.08955830000000001,Washington SW,214,280,494
2230,2012-03-22,2,1,3,0,4,1,1,0.554167,0.531567,0.83125,0.11756199999999999,Arlington,75,297,372
2231,2012-03-22,2,1,3,0,4,1,1,0.554167,0.531567,0.83125,0.11756199999999999,Washington NE,110,673,783
2232,2012-03-22,2,1,3,0,4,1,1,0.554167,0.531567,0.83125,0.11756199999999999,Washington NW,815,3736,4551
2233,2012-03-22,2,1,3,0,4,1,1,0.554167,0.531567,0.83125,0.11756199999999999,Washington SE,54,408,462
2234,2012-03-22,2,1,3,0,4,1,1,0.554167,0.531567,0.83125,0.11756199999999999,Washington SW,280,363,643
2235,2012-03-23,2,1,3,0,5,1,2,0.601667,0.570067,0.694167,0.1163,Arlington,134,306,440
2236,2012-03-23,2,1,3,0,5,1,2,0.601667,0.570067,0.694167,0.1163,Washington NE,139,672,811
2237,2012-03-23,2,1,3,0,5,1,2,0.601667,0.570067,0.694167,0.1163,Washington NW,1447,3990,5437
2238,2012-03-23,2,1,3,0,5,1,2,0.601667,0.570067,0.694167,0.1163,Washington SE,114,394,508
2239,2012-03-23,2,1,3,0,5,1,2,0.601667,0.570067,0.694167,0.1163,Washington SW,634,434,1068
2240,2012-03-24,2,1,3,0,6,0,2,0.5025,0.48673299999999997,0.885417,0.19278299999999998,Arlington,42,52,94
2241,2012-03-24,2,1,3,0,6,0,2,0.5025,0.48673299999999997,0.885417,0.19278299999999998,Washington NE,82,296,378
2242,2012-03-24,2,1,3,0,6,0,2,0.5025,0.48673299999999997,0.885417,0.19278299999999998,Washington NW,644,1665,2309
2243,2012-03-24,2,1,3,0,6,0,2,0.5025,0.48673299999999997,0.885417,0.19278299999999998,Washington SE,65,200,265
2244,2012-03-24,2,1,3,0,6,0,2,0.5025,0.48673299999999997,0.885417,0.19278299999999998,Washington SW,200,91,291
2245,2012-03-25,2,1,3,0,0,0,2,0.4375,0.437488,0.880833,0.220775,Arlington,77,129,206
2246,2012-03-25,2,1,3,0,0,0,2,0.4375,0.437488,0.880833,0.220775,Washington NE,83,370,453
2247,2012-03-25,2,1,3,0,0,0,2,0.4375,0.437488,0.880833,0.220775,Washington NW,949,2466,3415
2248,2012-03-25,2,1,3,0,0,0,2,0.4375,0.437488,0.880833,0.220775,Washington SE,66,273,339
2249,2012-03-25,2,1,3,0,0,0,2,0.4375,0.437488,0.880833,0.220775,Washington SW,357,167,524
2250,2012-03-26,2,1,3,0,1,1,1,0.445833,0.43875,0.477917,0.386821,Arlington,34,257,291
2251,2012-03-26,2,1,3,0,1,1,1,0.445833,0.43875,0.477917,0.386821,Washington NE,66,546,612
2252,2012-03-26,2,1,3,0,1,1,1,0.445833,0.43875,0.477917,0.386821,Washington NW,487,3332,3819
2253,2012-03-26,2,1,3,0,1,1,1,0.445833,0.43875,0.477917,0.386821,Washington SE,30,349,379
2254,2012-03-26,2,1,3,0,1,1,1,0.445833,0.43875,0.477917,0.386821,Washington SW,181,229,410
2255,2012-03-27,2,1,3,0,2,1,1,0.323333,0.315654,0.29,0.187192,Arlington,41,245,286
2256,2012-03-27,2,1,3,0,2,1,1,0.323333,0.315654,0.29,0.187192,Washington NE,39,514,553
2257,2012-03-27,2,1,3,0,2,1,1,0.323333,0.315654,0.29,0.187192,Washington NW,311,3213,3524
2258,2012-03-27,2,1,3,0,2,1,1,0.323333,0.315654,0.29,0.187192,Washington SE,14,325,339
2259,2012-03-27,2,1,3,0,2,1,1,0.323333,0.315654,0.29,0.187192,Washington SW,126,219,345
2260,2012-03-28,2,1,3,0,3,1,1,0.484167,0.47095,0.48125,0.291671,Arlington,34,269,303
2261,2012-03-28,2,1,3,0,3,1,1,0.484167,0.47095,0.48125,0.291671,Washington NE,28,546,574
2262,2012-03-28,2,1,3,0,3,1,1,0.484167,0.47095,0.48125,0.291671,Washington NW,408,3556,3964
2263,2012-03-28,2,1,3,0,3,1,1,0.484167,0.47095,0.48125,0.291671,Washington SE,33,341,374
2264,2012-03-28,2,1,3,0,3,1,1,0.484167,0.47095,0.48125,0.291671,Washington SW,171,253,424
2265,2012-03-29,2,1,3,0,4,1,1,0.494167,0.482304,0.43916700000000003,0.31965,Arlington,41,275,316
2266,2012-03-29,2,1,3,0,4,1,1,0.494167,0.482304,0.43916700000000003,0.31965,Washington NE,56,610,666
2267,2012-03-29,2,1,3,0,4,1,1,0.494167,0.482304,0.43916700000000003,0.31965,Washington NW,496,3668,4164
2268,2012-03-29,2,1,3,0,4,1,1,0.494167,0.482304,0.43916700000000003,0.31965,Washington SE,27,410,437
2269,2012-03-29,2,1,3,0,4,1,1,0.494167,0.482304,0.43916700000000003,0.31965,Washington SW,214,258,472
2270,2012-03-30,2,1,3,0,5,1,2,0.37,0.375621,0.580833,0.138067,Arlington,31,222,253
2271,2012-03-30,2,1,3,0,5,1,2,0.37,0.375621,0.580833,0.138067,Washington NE,60,545,605
2272,2012-03-30,2,1,3,0,5,1,2,0.37,0.375621,0.580833,0.138067,Washington NW,531,3286,3817
2273,2012-03-30,2,1,3,0,5,1,2,0.37,0.375621,0.580833,0.138067,Washington SE,21,362,383
2274,2012-03-30,2,1,3,0,5,1,2,0.37,0.375621,0.580833,0.138067,Washington SW,148,205,353
2275,2012-03-31,2,1,3,0,6,0,2,0.424167,0.42170799999999997,0.738333,0.25061700000000003,Arlington,112,134,246
2276,2012-03-31,2,1,3,0,6,0,2,0.424167,0.42170799999999997,0.738333,0.25061700000000003,Washington NE,136,435,571
2277,2012-03-31,2,1,3,0,6,0,2,0.424167,0.42170799999999997,0.738333,0.25061700000000003,Washington NW,1464,2825,4289
2278,2012-03-31,2,1,3,0,6,0,2,0.424167,0.42170799999999997,0.738333,0.25061700000000003,Washington SE,108,299,407
2279,2012-03-31,2,1,3,0,6,0,2,0.424167,0.42170799999999997,0.738333,0.25061700000000003,Washington SW,479,180,659
2280,2012-04-01,2,1,4,0,0,0,2,0.425833,0.41728699999999996,0.67625,0.172267,Arlington,113,143,256
2281,2012-04-01,2,1,4,0,0,0,2,0.425833,0.41728699999999996,0.67625,0.172267,Washington NE,110,424,534
2282,2012-04-01,2,1,4,0,0,0,2,0.425833,0.41728699999999996,0.67625,0.172267,Washington NW,1560,2533,4093
2283,2012-04-01,2,1,4,0,0,0,2,0.425833,0.41728699999999996,0.67625,0.172267,Washington SE,83,319,402
2284,2012-04-01,2,1,4,0,0,0,2,0.425833,0.41728699999999996,0.67625,0.172267,Washington SW,481,213,694
